video_id,thumb_ocr_text_V2,clean_thumb_ocr_text_V2,bboxes
Q1INhRBrwKM,timefor change ushane,timefor change ushane,"[""[[8, 49], [230, 103]]"", ""[[234, 48], [437, 104]]"", ""[[15, 120], [68, 142]]""]"
Q1TXk7ZdiQE,jimmy kimmel livei,jimmy kimmel livei,"[""[[40, 205], [105, 230]]"", ""[[9, 207], [179, 301]]"", ""[[109, 270], [166, 289]]""]"
Q3pUXLQ5G5U,door uo space,door space,"[""[[256, 57], [456, 124]]"", ""[[236, 221], [472, 290]]""]"
Q48VduIflPk,i s i i smtown official,smtown official,"[""[[109, 246], [189, 264]]"", ""[[108, 268], [193, 285]]""]"
Q6Usd3_fbq8,improvising the style in of composersi amitating classical,improvise style composersi amitating classical,"[""[[5, 124], [205, 165]]"", ""[[313, 124], [409, 164]]"", ""[[284, 168], [430, 201]]"", ""[[39, 168], [157, 201]]"", ""[[160, 169], [281, 200]]""]"
Q6vfaPuftmE,ac v18 trump tor nbc news,v18 trump tor nbc news,"[""[[416, 170], [448, 182]]"", ""[[209, 203], [272, 235]]"", ""[[212, 238], [236, 249]]"", ""[[14, 278], [61, 302]]"", ""[[64, 278], [129, 302]]""]"
Q9vZHbcx6cQ,sia davidguetta 8 flames,sia davidguetta flame,"[""[[333, 138], [394, 166]]"", ""[[34, 140], [298, 169]]"", ""[[42, 174], [381, 239]]""]"
QAgZepiIPH8,power 1051 anole interview ang angieonpower poweriosifm complisten breaking lawyer meek mills interview with jordan w siev esq,power 1051 anole interview ang angieonpower poweriosifm complisten break lawyer meek mill jordan siev esq,"[""[[76, 48], [145, 62]]"", ""[[68, 61], [161, 90]]"", ""[[390, 76], [420, 84]]"", ""[[97, 292], [176, 310]]"", ""[[241, 89], [284, 101]]"", ""[[392, 94], [473, 105]]"", ""[[390, 104], [435, 116]]"", ""[[434, 105], [472, 116]]"", ""[[127, 187], [335, 215]]"", ""[[289, 230], [449, 284]]"", ""[[40, 232], [144, 281]]"", ""[[154, 232], [278, 281]]"", ""[[221, 292], [278, 310]]"", ""[[302, 292], [342, 310]]"", ""[[344, 292], [380, 310]]""]"
QAt8kU3TQfQ,2 unexplained star mystery,unexplained star mystery,"[""[[0, 202], [288, 251]]"", ""[[219, 255], [316, 297]]"", ""[[25, 257], [205, 301]]""]"
QBOzHhuTzvw,up close thr,close thr,"[""[[0, 224], [92, 284]]"", ""[[71, 282], [169, 315]]""]"
QBzQeyHh0i8,broadway hollywood capitol the ateshow james corden,broadway hollywood capitol ateshow james corden,"[""[[84, 72], [197, 112]]"", ""[[86, 110], [197, 129]]"", ""[[379, 141], [437, 153]]"", ""[[21, 258], [74, 273]]"", ""[[34, 270], [74, 282]]"", ""[[24, 282], [74, 296]]""]"
QCjk_NPsIqU,trump vs the world,trump world,"[""[[86, 81], [185, 118]]"", ""[[74, 138], [145, 178]]""]"
QDHcA33yT0I,all,,[]
QDSEpjjavhY,computer mouse car,computer mouse car,"[""[[18, 181], [232, 226]]"", ""[[240, 181], [377, 226]]"", ""[[381, 181], [462, 225]]""]"
QDk-xa1oBXw,grapefruit steak,grapefruit steak,"[""[[9, 60], [313, 120]]"", ""[[6, 133], [272, 188]]""]"
QDqzQwKwvxo,kaitlyan toporzycki kaitlynn toporzyckifacebook necessity the mother of invention is 3 worm homemade snowplow does the trick scasonil,kaitlyan toporzycki kaitlynn toporzyckifacebook necessity mother invention worm homemade snowplow trick scasonil,"[""[[338, 61], [378, 70]]"", ""[[380, 61], [432, 72]]"", ""[[67, 70], [121, 86]]"", ""[[122, 72], [257, 85]]"", ""[[110, 260], [173, 274]]"", ""[[217, 260], [264, 274]]"", ""[[281, 260], [342, 274]]"", ""[[38, 261], [101, 289]]"", ""[[110, 274], [181, 289]]"", ""[[184, 274], [248, 290]]"", ""[[310, 274], [342, 288]]"", ""[[365, 284], [393, 289]]""]"
QDr9YTkFNO4,apartments,apartment,"[""[[286, 78], [477, 113]]""]"
QF031DwMffQ,batman,batman,"[""[[210, 282], [268, 297]]""]"
QFfEtKvXMAs,vevo,vevo,"[""[[12, 278], [102, 305]]""]"
QIN5_tJRiyY,official 1thek,official 1thek,"[""[[64, 272], [174, 306]]"", ""[[6, 297], [53, 312]]""]"
QJfL0a3qEKw,z eitl sports word shd,eitl sport word shd,"[""[[291, 62], [362, 109]]"", ""[[226, 143], [400, 222]]"", ""[[82, 148], [214, 202]]"", ""[[10, 280], [90, 302]]""]"
QK0s815RTJk,kis santa ec hildre my mor supports slavery breaking news protests antisanta he sees you when youre sleeping he knows when youre awake he knows if youve been bad,santa hildre mor support slavery break news protest antisanta see youre sleep know awake youve bad,"[""[[218, 47], [335, 78]]"", ""[[108, 64], [178, 82]]"", ""[[64, 80], [100, 100]]"", ""[[204, 80], [339, 112]]"", ""[[210, 110], [329, 145]]"", ""[[18, 222], [164, 248]]"", ""[[19, 251], [157, 294]]"", ""[[333, 257], [469, 282]]"", ""[[176, 258], [325, 282]]"", ""[[16, 294], [42, 305]]"", ""[[258, 294], [296, 305]]"", ""[[130, 294], [177, 305]]"", ""[[346, 294], [384, 306]]"", ""[[297, 296], [332, 305]]"", ""[[393, 294], [429, 305]]"", ""[[457, 296], [478, 305]]""]"
QLFRGj-PPNI,graham norton show,graham norton show,"[""[[20, 238], [101, 267]]"", ""[[26, 262], [100, 282]]"", ""[[52, 280], [84, 292]]""]"
QME3eyBXqpU,elle,elle,"[""[[9, 214], [129, 260]]""]"
QNNcl2mEHzQ,netflix official trailer,netflix official trailer,"[""[[14, 58], [150, 97]]"", ""[[32, 225], [241, 265]]"", ""[[32, 265], [228, 304]]""]"
QO9SS1NS6MM,wired,wire,"[""[[10, 265], [174, 302]]""]"
QOdVw75Vbv4,vulture,vulture,"[""[[20, 248], [232, 300]]""]"
QRis1pHOhj4,conan,conan,"[""[[25, 237], [237, 285]]""]"
QRl9IO2ORGE,thoughts on walk a,thought walk,"[""[[23, 128], [180, 178]]"", ""[[260, 165], [348, 211]]""]"
QRq0pkr2TWM,cheap thrills,cheap thrill,"[""[[72, 152], [212, 206]]"", ""[[216, 149], [396, 209]]""]"
QRtBP07gIHY,official fully teaser trailer,official fully teaser trailer,"[""[[208, 241], [318, 265]]"", ""[[78, 232], [195, 307]]"", ""[[206, 264], [294, 286]]"", ""[[298, 264], [394, 286]]""]"
QS8bma7LRX4,snl,snl,"[""[[10, 222], [109, 302]]""]"
QSFmuI-DAK4,i,,[]
QVoleJYgdM8,chance the rapper chris martin,chance rapper chris martin,"[""[[58, 46], [120, 61]]"", ""[[152, 47], [209, 62]]"", ""[[245, 49], [293, 62]]"", ""[[294, 49], [350, 64]]""]"
QWz3auJ78ik,bebe rexha all youk with florida georgia line fault all your fault pt 2 pr2 dibelard meant to be fan video,bebe rexha youk florida georgia line fault pr2 dibelard meant fan video,"[""[[238, 122], [317, 164]]"", ""[[324, 122], [428, 165]]"", ""[[171, 161], [205, 185]]"", ""[[293, 165], [334, 178]]"", ""[[336, 165], [378, 178]]"", ""[[380, 165], [402, 178]]"", ""[[325, 184], [366, 200]]"", ""[[150, 199], [192, 227]]"", ""[[64, 220], [137, 257]]"", ""[[300, 224], [337, 238]]"", ""[[308, 240], [329, 253]]"", ""[[329, 240], [360, 254]]""]"
QXcbVHFE2bo,munchies,munchies,"[""[[22, 261], [265, 297]]""]"
QZTExTxX1uA,face using full foundationsi only,face use full foundationsi,"[""[[109, 53], [178, 86]]"", ""[[185, 53], [268, 86]]"", ""[[36, 54], [102, 88]]"", ""[[95, 90], [293, 125]]""]"
QaEx2A7p9Dk,seasons,season,"[""[[162, 160], [320, 207]]""]"
QatPF3Pqhp4,beauty favorites,beauty favorite,"[""[[297, 61], [449, 96]]"", ""[[269, 100], [477, 133]]""]"
Qc9-dHabR2E,schoolzz lot first job27,schoolzz lot first job27,"[""[[21, 50], [192, 100]]"", ""[[98, 222], [132, 249]]"", ""[[210, 229], [329, 292]]"", ""[[330, 230], [465, 292]]""]"
Qcj15vHJTtk,snl,snl,"[""[[10, 224], [109, 304]]""]"
Qesuc8orTUY,jimmy simmets livei,jimmy simmets livei,"[""[[41, 205], [105, 230]]"", ""[[9, 207], [178, 300]]"", ""[[109, 270], [166, 289]]""]"
Qex44E0SywU,science myths 1920s,science myth 1920s,"[""[[31, 70], [275, 136]]"", ""[[38, 126], [276, 199]]"", ""[[37, 193], [281, 278]]""]"
Qf1xyI_iKWA,tax jail 15 noobs,tax jail noobs,"[""[[305, 66], [460, 124]]"", ""[[305, 150], [461, 206]]"", ""[[57, 217], [173, 290]]""]"
Qf24J2Twws4,genius troye sivan verified,genius troye sivan verify,"[""[[388, 56], [465, 69]]"", ""[[29, 121], [181, 160]]"", ""[[29, 161], [165, 198]]"", ""[[37, 209], [109, 226]]""]"
QfNG-YJ3YmU,raw,raw,"[""[[12, 256], [146, 301]]""]"
QgaYsdnOMiM,giant cane candy ok but cake first,giant cane candy cake first,"[""[[276, 57], [388, 112]]"", ""[[357, 114], [459, 169]]"", ""[[225, 116], [350, 169]]"", ""[[280, 171], [377, 223]]"", ""[[118, 200], [185, 228]]""]"
Qh06wlg9RmU,extended version,extend version,"[""[[16, 210], [253, 249]]"", ""[[20, 260], [254, 304]]""]"
Qj7DVNDb7To,weird things you did as child a,weird thing child,"[""[[5, 58], [140, 90]]"", ""[[152, 58], [312, 90]]"", ""[[113, 146], [240, 180]]""]"
QjjAjg5aZCI,spilly it,spilly,"[""[[23, 149], [175, 197]]""]"
Qmf7p6twbyA,o q a 3 4 5 6 7 8 9,,[]
Qofj8MKO6mk,frozen broadways on let it goi the view,frozen broadway let goi view,"[""[[302, 78], [414, 102]]"", ""[[292, 104], [473, 129]]"", ""[[258, 133], [338, 165]]"", ""[[384, 133], [458, 164]]"", ""[[326, 221], [397, 253]]""]"
Qp7QJpLhOs4,foodwishes creole crab noodles,foodwishes creole crab noodle,"[""[[1, 46], [301, 81]]"", ""[[4, 285], [110, 308]]"", ""[[115, 285], [190, 308]]"", ""[[197, 285], [328, 308]]""]"
QpyHrQYeoIE,368 pho worth it,368 pho worth,"[""[[105, 49], [217, 100]]"", ""[[236, 50], [366, 100]]"", ""[[4, 258], [95, 289]]""]"
QsK6c2dRhv0,5 top,top,"[""[[98, 127], [309, 232]]""]"
QssLKnUk6pg,chat gricho,chat gricho,"[""[[35, 256], [79, 283]]"", ""[[41, 282], [65, 290]]""]"
QtNvvWsSsoE,hosted inlthe kingdom of saudi arabia greatest royal rumble kickoff,host inlthe kingdom saudi arabia great royal rumble kickoff,"[""[[137, 101], [177, 110]]"", ""[[177, 101], [212, 110]]"", ""[[213, 101], [260, 110]]"", ""[[277, 101], [309, 110]]"", ""[[309, 101], [348, 110]]"", ""[[136, 113], [350, 145]]"", ""[[158, 146], [333, 188]]"", ""[[134, 200], [352, 240]]"", ""[[94, 244], [393, 297]]""]"
QwievZ1Tx-8,studios marvel avenders new trailer,studio marvel avenders new trailer,"[""[[246, 162], [278, 176]]"", ""[[218, 164], [248, 176]]"", ""[[146, 173], [344, 234]]"", ""[[26, 257], [160, 298]]"", ""[[205, 257], [460, 298]]""]"
Qx54quy9tDQ,the tonight macaulay culkin show jimmy fallon,tonight macaulay culkin show jimmy fallon,"[""[[21, 225], [112, 245]]"", ""[[130, 233], [326, 268]]"", ""[[336, 234], [469, 269]]"", ""[[21, 241], [85, 261]]"", ""[[46, 258], [111, 278]]"", ""[[33, 274], [108, 294]]""]"
QzQpsHScgHs,mckate masculine makeover office,mckate masculine makeover office,"[""[[0, 151], [80, 206]]"", ""[[21, 149], [360, 265]]"", ""[[212, 201], [471, 294]]"", ""[[34, 243], [203, 318]]""]"
QzT0lJPLbdQ,inside edition,inside edition,"[""[[10, 238], [109, 282]]"", ""[[13, 288], [109, 304]]""]"
QzfnWcHhdyQ,week 12 53 highlights a steelers,week highlight steelers,"[""[[12, 144], [125, 177]]"", ""[[6, 181], [174, 210]]"", ""[[61, 264], [89, 273]]""]"
Qzgar1P6cn0,laura kampf koln,laura kampf koln,"[""[[45, 104], [145, 129]]"", ""[[36, 137], [157, 165]]"", ""[[70, 178], [121, 198]]""]"
R10qTLfwm8E,christina aguilera the ateshow sjames corden,christina aguilera ateshow sjames corden,"[""[[250, 168], [451, 212]]"", ""[[280, 212], [472, 254]]"", ""[[24, 258], [76, 273]]"", ""[[30, 272], [74, 282]]"", ""[[25, 282], [76, 294]]""]"
R1TSiB9OuVM,vevo,vevo,"[""[[9, 278], [101, 305]]""]"
R39-E3uG5J0,talking fans to daddy youre wrong her ship donit tbh undercover you apr,talk fan daddy youre wrong ship donit tbh undercover apr,"[""[[1, 55], [153, 106]]"", ""[[346, 56], [453, 109]]"", ""[[336, 120], [379, 137]]"", ""[[388, 176], [426, 191]]"", ""[[427, 181], [465, 195]]"", ""[[84, 205], [106, 214]]"", ""[[52, 206], [81, 216]]"", ""[[22, 208], [42, 217]]"", ""[[89, 251], [366, 306]]"", ""[[14, 272], [26, 277]]""]"
R8C9rZQlcKM,breathe,breathe,"[""[[96, 164], [384, 197]]""]"
R8WBN3fJmwM,slimes,slime,"[""[[212, 110], [308, 144]]""]"
R8hccXRk3MI,gmm youtube originals,gmm youtube original,"[""[[12, 269], [108, 305]]"", ""[[128, 276], [193, 298]]"", ""[[190, 276], [261, 302]]""]"
R9YYmoJjBxI,the fast dance off tonight show fallon jennifer lopez,fast dance tonight show fallon jennifer lopez,"[""[[115, 221], [210, 258]]"", ""[[214, 224], [345, 258]]"", ""[[17, 229], [108, 249]]"", ""[[17, 246], [81, 266]]"", ""[[28, 261], [109, 301]]"", ""[[120, 266], [206, 288]]"", ""[[209, 267], [278, 294]]""]"
R9c-_neaxeU,standup machine noughts crosses educable and engine maths menace nace,standup machine nought cross educable engine math menace nace,"[""[[405, 49], [473, 72]]"", ""[[6, 58], [78, 84]]"", ""[[158, 58], [230, 84]]"", ""[[266, 58], [336, 84]]"", ""[[78, 60], [157, 84]]"", ""[[337, 59], [394, 83]]"", ""[[420, 69], [473, 92]]"", ""[[426, 163], [482, 187]]"", ""[[453, 194], [472, 201]]""]"
RBNLxU98svQ,topic academy award nominee edith eddie,topic academy award nominee edith eddie,"[""[[12, 53], [107, 97]]"", ""[[25, 182], [77, 194]]"", ""[[78, 182], [118, 193]]"", ""[[120, 181], [173, 194]]"", ""[[22, 194], [173, 233]]"", ""[[24, 256], [170, 293]]""]"
RBbkCEHBw_I,keld shake,keld shake,"[""[[85, 190], [155, 223]]"", ""[[80, 211], [167, 250]]""]"
RBpLVXNN6i0,original song tessa violet,original song tessa violet,"[""[[22, 64], [169, 93]]"", ""[[175, 65], [269, 93]]"", ""[[103, 94], [171, 117]]"", ""[[176, 94], [252, 116]]""]"
RCRVve3V1IY,a premieword the dodo of 02 ap 20 to o 2 its coldi 30 40,premieword dodo coldi,"[""[[10, 48], [54, 53]]"", ""[[438, 64], [474, 77]]"", ""[[231, 264], [303, 290]]""]"
RE-aVnbJyOU,sevelt otel cai,sevelt otel cai,"[""[[0, 57], [128, 85]]"", ""[[0, 88], [88, 117]]"", ""[[457, 158], [481, 168]]""]"
REbjfHF0N0s,for,,[]
REt-3P5h4Lo,the,,[]
RF-Mqs2qC-M,open door aid,open door aid,"[""[[60, 63], [210, 141]]"", ""[[60, 143], [208, 222]]"", ""[[-4, 248], [105, 308]]""]"
RFHH8bSdLr8,whats new at sephora,whats new sephora,"[""[[294, 54], [445, 96]]"", ""[[293, 104], [385, 144]]"", ""[[292, 152], [478, 193]]""]"
RF_7NIHp6Yo,6022 530,6022 530,"[""[[354, 297], [374, 306]]"", ""[[381, 297], [398, 306]]""]"
RFeQ_Ul1jB0,aiders rs raiders raiders nfl,aiders raider nfl,"[""[[0, 64], [90, 86]]"", ""[[361, 165], [462, 188]]"", ""[[16, 262], [66, 297]]""]"
RGSgCyQydgc,simply nailogicals holodays hits volume 1 apr odays hol happy,simply nailogicals holodays hit volume apr odays hol happy,"[""[[245, 55], [329, 83]]"", ""[[324, 56], [465, 82]]"", ""[[241, 96], [394, 130]]"", ""[[396, 97], [466, 130]]"", ""[[245, 176], [421, 209]]"", ""[[184, 252], [198, 261]]"", ""[[180, 262], [236, 296]]"", ""[[152, 281], [188, 304]]"", ""[[90, 286], [153, 324]]""]"
RHpnWg6tdaw,lamour amour,lamour amour,"[""[[21, 269], [184, 305]]"", ""[[183, 271], [282, 309]]""]"
RHzylDQ4wKE,bonlov vevo,bonlov vevo,"[""[[223, 157], [290, 178]]"", ""[[12, 278], [102, 305]]""]"
RMWTNik9i_8,pve got a secpeti,pve get secpeti,"[""[[71, 44], [168, 91]]"", ""[[170, 45], [233, 77]]"", ""[[164, 53], [424, 131]]""]"
RPE3cglo9o0,sephora sephora vib sale,sephora vib sale,"[""[[5, 205], [225, 252]]"", ""[[5, 262], [90, 305]]"", ""[[106, 262], [218, 305]]""]"
RQREeUE9eGI,moments 17 2017 leavingin weire,moment 2017 leavingin weire,"[""[[71, 221], [345, 277]]"", ""[[391, 265], [456, 292]]"", ""[[219, 268], [387, 303]]"", ""[[125, 278], [221, 309]]""]"
RQUuqbzQVsY,vevo,vevo,"[""[[10, 278], [102, 305]]""]"
RQZr2NgKPiU,cekooxothmia pa306nayaet b3atoyhaka,cekooxothmia pa306nayaet b3atoyhaka,"[""[[105, 241], [273, 262]]"", ""[[104, 261], [247, 288]]"", ""[[249, 266], [376, 284]]""]"
RQm0nKoODo4,take me on 20 skiles to oo ftx seth everman,take skiles ftx seth everman,"[""[[42, 57], [215, 110]]"", ""[[385, 141], [466, 186]]"", ""[[136, 277], [196, 311]]"", ""[[217, 280], [301, 309]]"", ""[[321, 280], [466, 308]]""]"
RTaDvKMtUeA,jimmy hammel livei,jimmy hammel livei,"[""[[41, 205], [105, 230]]"", ""[[10, 207], [179, 301]]"", ""[[109, 269], [166, 289]]""]"
RUApBid9vnE,evolution waver usening would was or x i a a a a i 5 arone suabi i revolution 2 highlighter,evolution waver usening would arone suabi revolution highlighter,"[""[[352, 86], [402, 96]]"", ""[[342, 100], [362, 105]]"", ""[[364, 100], [385, 105]]"", ""[[386, 100], [409, 105]]"", ""[[386, 186], [413, 196]]"", ""[[360, 188], [385, 197]]"", ""[[363, 222], [424, 237]]"", ""[[351, 291], [395, 301]]""]"
RVl35mjfT2A,first take,first take,"[""[[19, 233], [140, 262]]"", ""[[20, 260], [134, 285]]""]"
RWzZeA2GMsk,what vevo bishop briggs,vevo bishop briggs,"[""[[12, 278], [101, 305]]"", ""[[163, 284], [241, 315]]"", ""[[240, 288], [314, 314]]""]"
RYGFczNMAMk,things you might knov not,thing might knov,"[""[[37, 210], [157, 238]]"", ""[[114, 241], [220, 272]]"", ""[[113, 273], [197, 301]]""]"
RZU5HebzuP4,useless company duck,useless company duck,"[""[[10, 292], [64, 305]]"", ""[[102, 291], [165, 308]]"", ""[[65, 293], [104, 305]]""]"
RZfqUAZddmk,foodwishes kimchi corned beef,foodwishes kimchi corn beef,"[""[[1, 46], [301, 81]]"", ""[[5, 285], [112, 308]]"", ""[[116, 285], [230, 309]]"", ""[[237, 285], [305, 308]]""]"
RdAJZJd_O2E,my bang big theory wedding dress,bang big theory wedding dress,"[""[[100, 98], [257, 172]]"", ""[[5, 123], [98, 185]]"", ""[[29, 160], [244, 241]]"", ""[[84, 205], [320, 307]]"", ""[[322, 236], [460, 309]]""]"
RdAKIVgTKuw,insider,insider,"[""[[337, 70], [450, 90]]""]"
ReV1rHycYzw,nlex amono at one time a alex aiono tpain ft,nlex amono one time alex aiono tpain,"[""[[428, 58], [464, 78]]"", ""[[421, 78], [468, 98]]"", ""[[13, 78], [120, 124]]"", ""[[72, 126], [194, 172]]"", ""[[284, 194], [357, 221]]"", ""[[368, 194], [469, 221]]"", ""[[342, 228], [472, 262]]""]"
RfFcaV5O7SU,blockers official trailer,blocker official trailer,"[""[[180, 220], [301, 253]]"", ""[[180, 265], [240, 277]]"", ""[[244, 265], [297, 277]]""]"
RgbNxb08jXA,surprising indians hindi with,surprising indian hindi,"[""[[182, 94], [450, 149]]"", ""[[261, 158], [452, 204]]"", ""[[317, 222], [452, 269]]""]"
RjujNLl1jyk,munchies,munchies,"[""[[22, 261], [265, 297]]""]"
RkHuWjiR-LM,heekdeep parachute,heekdeep parachute,"[""[[17, 138], [253, 186]]"", ""[[14, 186], [250, 217]]""]"
RkU4WWEUj-Y,millomp bob b i b lgr look,millomp bob lgr look,"[""[[327, 60], [364, 87]]"", ""[[106, 80], [148, 105]]"", ""[[20, 229], [153, 294]]"", ""[[377, 280], [393, 285]]""]"
RlSzahonkTk,vevo,vevo,"[""[[12, 280], [101, 305]]""]"
Rm_zQP9JIJI,tablet laptop,tablet laptop,"[""[[36, 49], [205, 116]]"", ""[[266, 50], [454, 114]]""]"
RnaEqiVnad0,insider,insider,"[""[[8, 273], [163, 301]]""]"
RoIJtobSOqc,everything wrong with ferdinand,everything wrong ferdinand,"[""[[69, 49], [230, 97]]"", ""[[233, 49], [334, 97]]"", ""[[32, 210], [456, 307]]""]"
Rq9-mW6HgQE,late show sean astin stephen colbert,late show sean astin stephen colbert,"[""[[37, 208], [109, 234]]"", ""[[50, 232], [128, 257]]"", ""[[162, 242], [245, 269]]"", ""[[253, 242], [345, 269]]"", ""[[26, 252], [116, 279]]"", ""[[41, 276], [121, 300]]""]"
RqAFeV8Bosc,baddes on the battle wor avy enuting new the patriots,baddes battle wor avy enuting new patriot,"[""[[175, 106], [277, 126]]"", ""[[176, 145], [252, 158]]"", ""[[178, 166], [282, 204]]"", ""[[208, 203], [261, 226]]"", ""[[116, 234], [160, 246]]"", ""[[94, 236], [113, 245]]"", ""[[67, 240], [175, 288]]""]"
RsGqQC2tRRM,food skills,food skill,"[""[[21, 254], [174, 298]]"", ""[[184, 254], [365, 298]]""]"
RsIIT6rXnSM,shack shake innout shak burger moay wh bf listed nese seaninthe wild,shack shake innout shak burger moay list nese seaninthe wild,"[""[[152, 92], [224, 110]]"", ""[[41, 93], [112, 112]]"", ""[[270, 112], [445, 143]]"", ""[[121, 145], [152, 157]]"", ""[[270, 142], [447, 173]]"", ""[[157, 152], [234, 172]]"", ""[[123, 158], [152, 168]]"", ""[[122, 168], [153, 180]]"", ""[[21, 209], [198, 241]]"", ""[[20, 234], [207, 300]]""]"
RskA7MUqpQg,bella twins,bella twin,"[""[[20, 234], [95, 269]]"", ""[[38, 268], [66, 281]]""]"
RxvcH25WThg,sf tso,tso,"[""[[361, 101], [472, 140]]""]"
RyH8TWLribw,fortnite courtent ninjartanch look staysee106 93 level duo e match unready downtime begins soon now are moon can,fortnite courtent ninjartanch look staysee106 level duo match unready downtime begin soon moon,"[""[[4, 46], [59, 63]]"", ""[[65, 60], [98, 66]]"", ""[[100, 60], [141, 68]]"", ""[[209, 66], [226, 72]]"", ""[[330, 72], [370, 80]]"", ""[[58, 106], [81, 116]]"", ""[[416, 232], [434, 242]]"", ""[[392, 248], [410, 253]]"", ""[[396, 272], [450, 286]]"", ""[[163, 275], [206, 286]]"", ""[[206, 275], [236, 287]]"", ""[[236, 277], [257, 285]]"", ""[[262, 288], [280, 294]]""]"
RyquDQ5kWSs,mebrelleast judge jenkins faith,mebrelleast judge jenkins faith,"[""[[26, 56], [192, 104]]"", ""[[76, 115], [193, 147]]"", ""[[113, 148], [258, 178]]"", ""[[10, 149], [105, 178]]""]"
RzK4sqmgimk,tipsy talk,tipsy talk,"[""[[108, 54], [229, 132]]"", ""[[121, 114], [204, 170]]""]"
Rzuts_VwAL4,lipsync preview battle,lipsync preview battle,"[""[[12, 245], [150, 276]]"", ""[[170, 262], [302, 293]]"", ""[[25, 276], [137, 305]]""]"
S-4rhjO6xYg,stranger things bad reading a lip,stranger thing bad reading lip,"[""[[81, 176], [465, 234]]"", ""[[204, 229], [466, 282]]"", ""[[234, 281], [292, 305]]"", ""[[342, 281], [464, 305]]"", ""[[296, 282], [338, 305]]""]"
S10azlzvS_8,official 1thek,official 1thek,"[""[[62, 272], [174, 306]]"", ""[[6, 297], [54, 313]]""]"
S4vxoP-IF2M,how the squid lost its shell,squid lose shell,"[""[[192, 241], [320, 274]]"", ""[[9, 274], [106, 308]]"", ""[[179, 274], [301, 306]]""]"
S5xFft7kg8Q,in some can can then somenates comportick we for us conventional how yfair vanit,somenates comportick conventional yfair vanit,"[""[[28, 117], [64, 122]]"", ""[[41, 132], [78, 138]]"", ""[[41, 145], [78, 153]]"", ""[[93, 264], [188, 305]]"", ""[[12, 265], [100, 306]]""]"
S74uFJHI6gM,almayoa 48,almayoa,"[""[[51, 248], [103, 271]]""]"
S7kG641iA_g,rise arssented or virtuoso,rise arssented virtuoso,"[""[[17, 199], [190, 251]]"", ""[[17, 260], [48, 265]]"", ""[[43, 278], [111, 292]]""]"
S8e1yxXiODQ,retion servent,retion servent,"[""[[27, 145], [58, 186]]"", ""[[10, 197], [182, 285]]""]"
S9Xg6iUxYXU,app,app,"[""[[-3, 230], [113, 310]]""]"
SA5ZUHsst8s,the dodo,dodo,"[""[[438, 64], [474, 77]]""]"
SA7AIQw-7Ms,vevo,vevo,"[""[[10, 278], [102, 305]]""]"
SC8Eg0odTfY,netflix official trailer,netflix official trailer,"[""[[14, 57], [150, 97]]"", ""[[31, 224], [241, 265]]"", ""[[33, 264], [228, 304]]""]"
SCR1KeLDZxw,s1000 beauty hudax colouxrop refinery29,s1000 beauty hudax colouxrop refinery29,"[""[[-25, 24], [198, 209]]"", ""[[388, 156], [452, 202]]"", ""[[349, 180], [403, 221]]"", ""[[44, 240], [100, 253]]"", ""[[15, 270], [252, 310]]""]"
SDGHRQyZKes,the tonight sam smith show jimmy fallon,tonight sam smith show jimmy fallon,"[""[[21, 225], [112, 245]]"", ""[[158, 230], [273, 280]]"", ""[[282, 233], [438, 280]]"", ""[[21, 241], [86, 261]]"", ""[[46, 258], [111, 278]]"", ""[[34, 274], [108, 294]]""]"
SETyZLN0UmI,n762ht chevrolet,n762ht chevrolet,"[""[[117, 202], [153, 212]]"", ""[[215, 203], [295, 219]]""]"
SEikcs2SbJA,cnn,cnn,"[""[[13, 222], [176, 304]]""]"
SFdMa3nk1pk,todayl found out bed you ra mike it wonzi,todayl found bed mike wonzi,"[""[[374, 49], [421, 69]]"", ""[[418, 49], [457, 69]]"", ""[[382, 73], [402, 81]]"", ""[[226, 123], [268, 139]]"", ""[[314, 206], [455, 250]]""]"
SFdO-19Xdho,o livelo i,livelo,"[""[[50, 102], [88, 114]]""]"
SFxZb-GHbrQ,star t i a s jed i e to wars,star jed war,"[""[[42, 89], [245, 141]]"", ""[[192, 137], [246, 150]]"", ""[[41, 150], [249, 202]]""]"
SGVbdo2CkgI,advice fashion from beckham victoria s2 vanityelid,advice fashion beckham victoria vanityelid,"[""[[101, 47], [191, 75]]"", ""[[0, 49], [96, 79]]"", ""[[124, 77], [246, 104]]"", ""[[18, 80], [120, 105]]"", ""[[13, 257], [186, 306]]""]"
SI1J2bbbOt4,fisherman fritz a fishes fish norway,fisherman fritz fish fish norway,"[""[[245, 108], [396, 140]]"", ""[[396, 108], [474, 140]]"", ""[[273, 154], [356, 182]]"", ""[[357, 154], [414, 184]]"", ""[[240, 201], [392, 230]]""]"
SJNdBNxNGno,all my aquariums,aquarium,"[""[[27, 181], [282, 239]]""]"
SJmU2ewFhkg,sju tunkies universe screen,sju tunkies universe screen,"[""[[12, 241], [114, 292]]"", ""[[40, 293], [73, 308]]"", ""[[72, 292], [113, 308]]"", ""[[9, 294], [40, 308]]""]"
SJsvPv5Q_oY,then now,,[]
SKV6h_5XFbk,royal wedding reading a bad lip,royal wedding reading bad lip,"[""[[26, 113], [298, 176]]"", ""[[27, 173], [301, 220]]"", ""[[167, 217], [293, 244]]"", ""[[54, 220], [114, 242]]"", ""[[118, 220], [164, 242]]""]"
