video_id,thumb_ocr_text_V2,clean_thumb_ocr_text_V2,bboxes
Qi7t_g5QObs,clouds the burst,cloud burst,"[""[[109, 81], [270, 126]]"", ""[[60, 122], [225, 182]]""]"
Qj7DVNDb7To,weird things you did as child a,weird thing child,"[""[[5, 58], [140, 90]]"", ""[[152, 58], [312, 90]]"", ""[[113, 146], [240, 180]]""]"
Qn4ctBaNI00,don cheadle freestyle the atshow james corden,cheadle freestyle atshow james corden,"[""[[253, 117], [397, 156]]"", ""[[198, 154], [467, 212]]"", ""[[38, 261], [93, 276]]"", ""[[54, 274], [93, 286]]"", ""[[44, 286], [93, 298]]""]"
QopkF3p9nBk,hollywood the beatdown,hollywood beatdown,"[""[[36, 205], [210, 268]]"", ""[[8, 257], [213, 306]]""]"
QpFcf7uBacI,oneplus 6 launch event the speed you need 5pm bst 161london may,oneplus launch event speed need 5pm bst 161london may,"[""[[122, 142], [206, 161]]"", ""[[224, 142], [298, 162]]"", ""[[301, 142], [360, 161]]"", ""[[192, 172], [245, 192]]"", ""[[278, 172], [322, 189]]"", ""[[182, 212], [205, 224]]"", ""[[204, 212], [224, 224]]"", ""[[245, 213], [297, 224]]"", ""[[225, 214], [245, 224]]""]"
QwievZ1Tx-8,studios marvel avenders new trailer,studio marvel avenders new trailer,"[""[[246, 162], [278, 176]]"", ""[[218, 164], [248, 176]]"", ""[[146, 173], [344, 234]]"", ""[[26, 257], [160, 298]]"", ""[[205, 257], [460, 298]]""]"
R0QPCS4a84k,stap last tah aif,stap last tah aif,"[""[[49, 56], [398, 148]]"", ""[[154, 149], [280, 174]]"", ""[[16, 152], [69, 173]]"", ""[[168, 178], [315, 264]]""]"
R10qTLfwm8E,christina aguilera the ateshow sjames corden,christina aguilera ateshow sjames corden,"[""[[250, 168], [451, 212]]"", ""[[280, 212], [472, 254]]"", ""[[24, 258], [76, 273]]"", ""[[30, 272], [74, 282]]"", ""[[25, 282], [76, 294]]""]"
R1TSiB9OuVM,vevo,vevo,"[""[[9, 278], [101, 305]]""]"
R4EvoDEmqzY,thebreakeast club ceelo green interview revolt,thebreakeast club ceelo green interview revolt,"[""[[34, 56], [208, 82]]"", ""[[101, 77], [174, 102]]"", ""[[14, 116], [125, 148]]"", ""[[134, 117], [248, 148]]"", ""[[40, 148], [222, 180]]"", ""[[190, 280], [221, 297]]""]"
R8QfoQYUsek,loves vha hip hop,love vha hip hop,"[""[[116, 256], [213, 288]]"", ""[[20, 266], [82, 297]]"", ""[[117, 284], [161, 308]]"", ""[[160, 285], [213, 308]]""]"
R8jVjBDcV4M,developer update introducing brigitte,developer update introduce brigitte,"[""[[65, 213], [208, 254]]"", ""[[208, 213], [312, 253]]"", ""[[58, 254], [186, 274]]"", ""[[189, 254], [265, 274]]""]"
R9YYmoJjBxI,the fast dance off tonight show fallon jennifer lopez,fast dance tonight show fallon jennifer lopez,"[""[[115, 221], [210, 258]]"", ""[[214, 224], [345, 258]]"", ""[[17, 229], [108, 249]]"", ""[[17, 246], [81, 266]]"", ""[[28, 261], [109, 301]]"", ""[[120, 266], [206, 288]]"", ""[[209, 267], [278, 294]]""]"
R9q5lBy2w1E,i,,[]
RAXo1Y7AK_I,chelsea manning for us senate 2018 m aryland democratic primary hwegotthis,chelsea man senate 2018 aryland democratic primary hwegotthis,"[""[[122, 66], [355, 104]]"", ""[[124, 108], [360, 144]]"", ""[[191, 170], [359, 212]]"", ""[[120, 212], [149, 226]]"", ""[[164, 213], [217, 228]]"", ""[[221, 213], [301, 226]]"", ""[[305, 213], [360, 228]]"", ""[[74, 237], [408, 279]]""]"
RDP8Oh-br4Y,brunch withgigi,brunch withgigi,"[""[[66, 177], [216, 204]]"", ""[[226, 180], [409, 204]]""]"
RECFTvCXhPk,good morning britain,good morning britain,"[""[[25, 225], [86, 245]]"", ""[[24, 243], [115, 274]]"", ""[[25, 272], [100, 292]]""]"
REbjfHF0N0s,for,,[]
RF-Mqs2qC-M,open door aid,open door aid,"[""[[60, 63], [210, 141]]"", ""[[60, 143], [208, 222]]"", ""[[-4, 248], [105, 308]]""]"
RGGyTO-VlUs,25 may solo wars story star,may solo war story star,"[""[[266, 200], [351, 245]]"", ""[[24, 222], [191, 293]]"", ""[[101, 273], [155, 297]]"", ""[[152, 276], [179, 289]]"", ""[[50, 283], [103, 305]]""]"
RNlQU-7y9Fo,fridays dridde,friday dridde,"[""[[253, 118], [298, 132]]"", ""[[250, 134], [293, 154]]""]"
ROZgx6HXw2k,147 screenies awards 2017,147 screenies award 2017,"[""[[122, 121], [150, 148]]"", ""[[18, 150], [147, 198]]"", ""[[14, 173], [152, 237]]"", ""[[60, 214], [147, 264]]""]"
ROzC9ZySGos,iphonex makeup vs,iphonex makeup,"[""[[257, 260], [417, 310]]"", ""[[64, 260], [208, 310]]""]"
RQUuqbzQVsY,vevo,vevo,"[""[[10, 278], [102, 305]]""]"
RQm0nKoODo4,take me on 20 skiles to oo ftx seth everman,take skiles ftx seth everman,"[""[[42, 57], [215, 110]]"", ""[[385, 141], [466, 186]]"", ""[[136, 277], [196, 311]]"", ""[[217, 280], [301, 309]]"", ""[[321, 280], [466, 308]]""]"
RQpGCAkpEtY,yas vlc,yas vlc,"[""[[268, 150], [415, 218]]"", ""[[70, 154], [200, 216]]""]"
RUCXD3_wW2w,snl,snl,"[""[[10, 223], [109, 302]]""]"
RYXGWpH3ZvQ,promo hd,promo,"[""[[18, 209], [136, 236]]""]"
Ra8PvLtSvCM,ggn chief keef westiest tv merry jane,ggn chief keef westiest merry jane,"[""[[198, 69], [453, 166]]"", ""[[265, 176], [365, 204]]"", ""[[370, 175], [457, 203]]"", ""[[316, 212], [430, 248]]"", ""[[393, 292], [429, 301]]"", ""[[430, 292], [457, 301]]""]"
RanHW12ZP5o,hiloy,hiloy,"[""[[220, 228], [394, 296]]""]"
RbmtNSxxkzU,bounde bruggle,bounde bruggle,"[""[[23, 65], [153, 103]]"", ""[[45, 85], [239, 153]]""]"
Rhnp3tMFaS0,makeover i dollt make mistales mate,makeover dollt make mistales mate,"[""[[131, 163], [472, 208]]"", ""[[58, 189], [100, 217]]"", ""[[17, 214], [58, 245]]"", ""[[56, 218], [121, 248]]"", ""[[14, 242], [71, 278]]""]"
RlSzahonkTk,vevo,vevo,"[""[[12, 280], [101, 305]]""]"
RlrVhzxV0A4,weasels 20,weasel,"[""[[-5, 177], [216, 308]]""]"
Rm09nLK-Pg8,review john depp ny stimblion ed wood,review john depp stimblion wood,"[""[[10, 54], [138, 81]]"", ""[[208, 73], [246, 82]]"", ""[[274, 73], [313, 82]]"", ""[[237, 83], [278, 91]]"", ""[[245, 93], [316, 126]]""]"
RoYzoe0FHMg,hector bellerin full q8a,hector bellerin full q8a,"[""[[286, 65], [466, 114]]"", ""[[260, 127], [465, 178]]"", ""[[350, 201], [400, 228]]"", ""[[404, 201], [465, 229]]""]"
RumNBu_KJjk,i,,[]
RzK4sqmgimk,tipsy talk,tipsy talk,"[""[[108, 54], [229, 132]]"", ""[[121, 114], [204, 170]]""]"
S-iiG3-4FJ8,spoon weire movingi lp vlog,spoon weire movingi vlog,"[""[[405, 150], [447, 172]]"", ""[[129, 189], [218, 215]]"", ""[[225, 193], [350, 222]]"", ""[[48, 281], [98, 293]]""]"
S0A4hBJHND4,some remote phayback zouphol 210322 not 2200 00,remote phayback zouphol 210322 2200,"[""[[206, 17], [237, 25]]"", ""[[237, 17], [273, 25]]"", ""[[201, 305], [240, 313]]"", ""[[241, 305], [272, 313]]"", ""[[280, 316], [298, 324]]""]"
S10azlzvS_8,official 1thek,official 1thek,"[""[[62, 272], [174, 306]]"", ""[[6, 297], [54, 313]]""]"
S3VZxB_iNoA,ibc mub first take,ibc mub first take,"[""[[169, 125], [234, 162]]"", ""[[417, 133], [480, 169]]"", ""[[18, 227], [125, 271]]"", ""[[18, 256], [120, 301]]""]"
S91qCkeiu3U,the mma maia aug hour paige vanzant,mma maia aug hour paige vanzant,"[""[[33, 106], [180, 160]]"", ""[[418, 114], [474, 141]]"", ""[[438, 153], [480, 180]]"", ""[[32, 161], [199, 213]]"", ""[[23, 239], [103, 270]]"", ""[[106, 239], [222, 265]]""]"
SA7AIQw-7Ms,vevo,vevo,"[""[[10, 278], [102, 305]]""]"
SBH83sXfsP0,niatf mevers kelly clarkson,niatf mevers kelly clarkson,"[""[[386, 242], [429, 262]]"", ""[[423, 243], [472, 266]]"", ""[[54, 249], [144, 274]]"", ""[[144, 249], [301, 274]]""]"
SCnVbXlC1Ds,la show blake newsi stephen colbert,show blake newsi stephen colbert,"[""[[52, 232], [132, 257]]"", ""[[145, 241], [261, 273]]"", ""[[274, 241], [397, 273]]"", ""[[26, 252], [117, 282]]"", ""[[40, 276], [121, 300]]""]"
SDGHRQyZKes,the tonight sam smith show jimmy fallon,tonight sam smith show jimmy fallon,"[""[[21, 225], [112, 245]]"", ""[[158, 230], [273, 280]]"", ""[[282, 233], [438, 280]]"", ""[[21, 241], [86, 261]]"", ""[[46, 258], [111, 278]]"", ""[[34, 274], [108, 294]]""]"
SFKPktgfQdI,i t overniat,overniat,"[""[[160, 154], [333, 196]]""]"
SJsvPv5Q_oY,then now,,[]
SKV6h_5XFbk,royal wedding reading a bad lip,royal wedding reading bad lip,"[""[[26, 113], [298, 176]]"", ""[[27, 173], [301, 220]]"", ""[[167, 217], [293, 244]]"", ""[[54, 220], [114, 242]]"", ""[[118, 220], [164, 242]]""]"
SLJYTr78NUQ,what loving lim,love lim,"[""[[259, 169], [416, 202]]"", ""[[197, 172], [246, 197]]""]"
SLzq5EZDteA,rupauls drag con la2018,rupauls drag con la2018,"[""[[32, 224], [90, 237]]"", ""[[32, 237], [92, 256]]"", ""[[30, 253], [92, 278]]"", ""[[32, 277], [93, 294]]""]"
SMAysGggM_g,not ercross fsi fox honda,ercross fsi fox honda,"[""[[248, 94], [290, 110]]"", ""[[94, 105], [124, 118]]"", ""[[174, 161], [210, 182]]"", ""[[174, 182], [212, 193]]""]"
SNCMtOdaIxU,vlogmas day 5,vlogmas day,"[""[[0, 58], [460, 118]]"", ""[[364, 264], [424, 288]]""]"
SQmOaJciI7Q,times the at bad royala el teaser trailer,time bad royala teaser trailer,"[""[[65, 56], [126, 91]]"", ""[[22, 67], [67, 100]]"", ""[[52, 66], [183, 150]]"", ""[[16, 224], [201, 264]]"", ""[[18, 264], [218, 309]]""]"
STEUAcTmXTg,starship ente by ain men official,starship ente men official,"[""[[18, 150], [116, 178]]"", ""[[20, 178], [48, 186]]"", ""[[84, 180], [106, 186]]"", ""[[21, 186], [113, 206]]""]"
SU0g1AAuBmE,fallon jimmy gender reveal,fallon jimmy gender reveal,"[""[[52, 168], [109, 201]]"", ""[[10, 182], [61, 213]]"", ""[[-1, 192], [139, 263]]"", ""[[3, 237], [154, 315]]""]"
SWeEeugBQ6w,you,,[]
S_1SwS7Jj-Y,nfl training day,nfl training day,"[""[[322, 149], [380, 200]]"", ""[[296, 189], [417, 250]]"", ""[[341, 241], [388, 282]]""]"
ScHb-rczYbM,tunnel cam,tunnel cam,"[""[[16, 60], [172, 93]]"", ""[[14, 118], [98, 152]]""]"
Sf2ttFEyptg,music,music,"[""[[29, 278], [127, 306]]""]"
SlQPqC_bX6s,smash 4 is dying2,smash dying2,"[""[[88, 96], [329, 156]]"", ""[[51, 162], [424, 249]]""]"
SphTGtDlhHw,vevo,vevo,"[""[[12, 278], [102, 305]]""]"
SsaI0u8xn_4,new gym wear my,new gym wear,"[""[[141, 158], [218, 185]]"", ""[[229, 158], [306, 186]]"", ""[[318, 158], [413, 185]]""]"
Ssvv40iz-Ls,autumn bags,autumn bag,"[""[[301, 66], [468, 101]]"", ""[[368, 104], [468, 138]]""]"
SuIAnnSsuXA,documentary about going head to head with stereotype problem the with apu,documentary head stereotype problem apu,"[""[[57, 77], [109, 84]]"", ""[[193, 77], [214, 84]]"", ""[[124, 88], [165, 96]]"", ""[[90, 160], [169, 182]]"", ""[[68, 191], [200, 255]]""]"
SupFJHdlVGc,c,,[]
SxAp27sFaIM,the way life goes ft nicki minaj riend,way life nicki minaj riend,"[""[[81, 156], [124, 178]]"", ""[[125, 156], [172, 178]]"", ""[[81, 181], [152, 207]]"", ""[[157, 181], [230, 208]]"", ""[[281, 226], [376, 261]]""]"
Sy3ERg7OCWo,jyp official,jyp official,"[""[[14, 254], [68, 306]]"", ""[[74, 262], [196, 302]]""]"
SzAuB2FG79A,bb news,news,"[""[[29, 248], [94, 266]]""]"
T-f34TPnngQ,start,start,"[""[[256, 267], [295, 283]]""]"
T0_M3t3UVao,bloodborne cut content,bloodborne cut content,"[""[[29, 192], [463, 274]]"", ""[[44, 267], [155, 312]]"", ""[[169, 269], [426, 313]]""]"
T1-k7VYwsHg,i hot ones,hot one,"[""[[24, 204], [133, 252]]"", ""[[17, 252], [141, 298]]""]"
T3hXC5yNZOc,vevo,vevo,"[""[[10, 278], [102, 305]]""]"
T8lWjQRhQXY,reimagining the songs of elton john bernie taupin a revamp vevo,reimagining song elton john bernie taupin revamp vevo,"[""[[177, 57], [236, 65]]"", ""[[257, 57], [288, 65]]"", ""[[146, 66], [185, 76]]"", ""[[188, 65], [222, 77]]"", ""[[238, 66], [284, 76]]"", ""[[286, 65], [332, 76]]"", ""[[152, 264], [337, 298]]"", ""[[12, 278], [102, 305]]""]"
TDlHElwoKLY,umz,umz,"[""[[29, 234], [170, 298]]""]"
TJS52KsNAjc,the jump s,jump,"[""[[15, 232], [102, 280]]""]"
TKc65We4Yhs,newl trailer,newl trailer,"[""[[16, 238], [106, 265]]"", ""[[15, 268], [205, 302]]""]"
TM-gCW45YHc,woollim lent official,woollim lent official,"[""[[37, 268], [148, 290]]"", ""[[146, 277], [168, 289]]"", ""[[361, 285], [465, 310]]""]"
TNRrY8m71u4,japan vloe,japan vloe,"[""[[306, 50], [472, 109]]"", ""[[321, 106], [462, 165]]""]"
TOeWI-HClI8,day 10,day,"[""[[197, 158], [274, 198]]""]"
TPQqpxfm6BI,netflix maudio helsea,netflix maudio helsea,"[""[[14, 58], [150, 97]]"", ""[[23, 208], [52, 223]]"", ""[[78, 238], [174, 281]]""]"
TQ2uDO5CbYg,smtown official,smtown official,"[""[[109, 246], [189, 264]]"", ""[[108, 268], [192, 285]]""]"
TSA9VZduuZ4,starship ente rtain men official,starship ente rtain men official,"[""[[18, 150], [116, 178]]"", ""[[20, 178], [48, 186]]"", ""[[48, 178], [84, 186]]"", ""[[84, 178], [106, 186]]"", ""[[21, 186], [113, 206]]""]"
TUUUh-51t1k,imax trailer,imax trailer,"[""[[6, 221], [195, 262]]"", ""[[50, 269], [157, 289]]""]"
TWpt-ze_cYU,in your but on emojis,emojis,"[""[[29, 161], [446, 287]]""]"
TX0UsGn0GPc,the,,[]
TZSVf-yD7N8,the atshow james corden,atshow james corden,"[""[[22, 258], [73, 273]]"", ""[[34, 270], [73, 282]]"", ""[[24, 282], [74, 294]]""]"
T_AyI8I4O3U,turning point 14 jikings,turn point jikings,"[""[[33, 54], [119, 74]]"", ""[[61, 80], [118, 100]]"", ""[[21, 178], [64, 192]]""]"
TbniWvd5OZ4,mirandas linmanuel hamilton three minutes in o lenis showm eat if show macey hensley youlubeonginals,mirandas linmanuel hamilton three minute lenis showm eat show macey hensley youlubeonginals,"[""[[154, 65], [245, 80]]"", ""[[48, 66], [152, 80]]"", ""[[49, 161], [245, 193]]"", ""[[87, 194], [146, 211]]"", ""[[150, 194], [232, 212]]"", ""[[30, 250], [57, 265]]"", ""[[18, 258], [65, 277]]"", ""[[136, 266], [166, 278]]"", ""[[18, 276], [64, 286]]"", ""[[78, 280], [133, 293]]"", ""[[138, 280], [214, 293]]"", ""[[5, 292], [86, 308]]""]"
TdjAJeUy0zM,starlalk,starlalk,"[""[[46, 269], [128, 289]]""]"
TjXQzRWmb_I,trailer hd,trailer,"[""[[32, 198], [205, 233]]""]"
TlvsuVe8Fh0,omgy,omgy,"[""[[9, 61], [172, 163]]""]"
TnCa71iUVxA,wohald vevo,wohald vevo,"[""[[184, 263], [285, 298]]"", ""[[12, 278], [102, 305]]""]"
ToY6sjSV8h8,vevo,vevo,"[""[[12, 278], [102, 305]]""]"
Tp_hNsBjXQA,springfield heights technology of institute,springfield height technology institute,"[""[[45, 87], [287, 181]]"", ""[[281, 102], [442, 183]]"", ""[[218, 132], [452, 220]]"", ""[[24, 144], [181, 221]]""]"
TvLGiAbgRc4,blac chyna dream specs house blac chyna topiary 101 car garage helicopter pad infinity pool storage warehouse recording studio all glass house party light room everything marble sex room w ite oom rool the,blac chyna dream spec house topiary 101 car garage helicopter pad infinity pool storage warehouse record studio glass party light room everything marble sex ite oom rool,"[""[[24, 77], [53, 90]]"", ""[[54, 77], [98, 93]]"", ""[[89, 58], [136, 75]]"", ""[[182, 58], [222, 73]]"", ""[[85, 180], [129, 193]]"", ""[[101, 77], [150, 93]]"", ""[[22, 94], [46, 108]]"", ""[[45, 94], [72, 108]]"", ""[[72, 93], [123, 111]]"", ""[[22, 110], [93, 125]]"", ""[[96, 110], [121, 124]]"", ""[[21, 124], [72, 143]]"", ""[[74, 126], [104, 140]]"", ""[[21, 142], [76, 160]]"", ""[[77, 144], [152, 157]]"", ""[[23, 158], [91, 177]]"", ""[[93, 161], [137, 174]]"", ""[[46, 180], [84, 193]]"", ""[[23, 195], [62, 212]]"", ""[[62, 196], [98, 212]]"", ""[[49, 232], [88, 245]]"", ""[[23, 214], [95, 230]]"", ""[[98, 214], [145, 228]]"", ""[[22, 232], [48, 245]]"", ""[[66, 249], [88, 262]]"", ""[[98, 250], [128, 261]]"", ""[[70, 266], [98, 280]]""]"
TxY10VhmLR4,a more to for unicorn makeup,unicorn makeup,"[""[[297, 205], [408, 236]]"", ""[[296, 241], [397, 272]]""]"
TyHvyGVs42U,vevo,vevo,"[""[[12, 278], [101, 305]]""]"
U0yo2XqufgU,vance joy like g old,vance joy like old,"[""[[276, 209], [386, 245]]"", ""[[386, 210], [454, 245]]"", ""[[281, 246], [346, 266]]"", ""[[389, 248], [449, 266]]""]"
U31cQJLi-mQ,dawn dead,dawn dead,"[""[[34, 96], [80, 117]]"", ""[[77, 96], [128, 116]]""]"
U33sa3PAMtI,turke any,turke,"[""[[221, 164], [263, 183]]""]"
U4COOi4942A,wh dov,dov,"[""[[440, 85], [457, 93]]""]"
U4fErC9skHE,rec cardi bad bunny b 8 j balvin like it i decompless,rec cardi bad bunny balvin like decompless,"[""[[20, 56], [40, 64]]"", ""[[284, 105], [344, 118]]"", ""[[369, 105], [405, 118]]"", ""[[409, 105], [467, 118]]"", ""[[366, 121], [428, 134]]"", ""[[314, 162], [412, 194]]"", ""[[317, 220], [440, 254]]""]"
U9BwWKXjVaI,drake nice for wh vevo,drake nice vevo,"[""[[81, 145], [390, 200]]"", ""[[80, 204], [177, 228]]"", ""[[13, 278], [102, 305]]""]"
UAdJvXMIlXc,datally save do more more google,datally save google,"[""[[215, 97], [324, 142]]"", ""[[170, 208], [204, 222]]"", ""[[213, 256], [266, 273]]""]"
UBh2ydkoDU4,philp 21,philp,"[""[[180, 181], [246, 212]]""]"
UCCcvxvwNVo,arewell low brick road aeg,arewell low brick road aeg,"[""[[-2, 65], [233, 147]]"", ""[[0, 154], [69, 178]]"", ""[[77, 154], [149, 178]]"", ""[[152, 150], [231, 186]]"", ""[[148, 232], [208, 254]]""]"
UCKC-QVcVn0,the engineering of drinking bird the,engineering drinking bird,"[""[[137, 153], [441, 192]]"", ""[[171, 195], [349, 228]]"", ""[[358, 195], [440, 229]]""]"
UDIkXCDdLTo,jump jump ommissioner adam silver joins the jump,jump ommissioner adam silver join,"[""[[334, 257], [366, 269]]"", ""[[113, 257], [192, 270]]"", ""[[193, 257], [229, 270]]"", ""[[230, 257], [272, 270]]"", ""[[272, 257], [309, 270]]""]"
UEhsFEgsI5U,hbo fahrenheit 451 official teaser,hbo fahrenheit 451 official teaser,"[""[[401, 54], [472, 86]]"", ""[[12, 250], [186, 279]]"", ""[[191, 249], [239, 279]]"", ""[[13, 286], [128, 306]]"", ""[[134, 286], [232, 306]]""]"
UHh6kJ-HWYw,think,think,"[""[[50, 257], [209, 297]]""]"
UImlvzT2hHQ,everyday winter makeup,everyday winter makeup,"[""[[44, 88], [217, 151]]"", ""[[67, 139], [194, 194]]"", ""[[61, 184], [200, 241]]""]"
UKserM-i0_A,panici disco atthe pray picked,panici disco atthe pray picked,"[""[[117, 49], [224, 89]]"", ""[[166, 73], [264, 124]]"", ""[[101, 83], [175, 123]]"", ""[[105, 109], [260, 200]]"", ""[[112, 190], [372, 302]]""]"
URfbzdgxFmE,the future unleashed every thing sardonicast the clav paradox,future unleashed every thing sardonicast clav paradox,"[""[[89, 81], [114, 88]]"", ""[[116, 81], [153, 88]]"", ""[[110, 89], [130, 96]]"", ""[[132, 89], [153, 96]]"", ""[[67, 134], [434, 226]]"", ""[[7, 191], [78, 225]]"", ""[[101, 220], [188, 238]]""]"
USc52ljSmuI,greenlightion home hauli gile fra fragile tile frp fagi,greenlightion home hauli gile fra fragile tile frp fagi,"[""[[322, 66], [397, 90]]"", ""[[92, 226], [236, 274]]"", ""[[238, 226], [377, 273]]"", ""[[450, 258], [470, 273]]"", ""[[434, 262], [452, 277]]"", ""[[385, 267], [429, 287]]"", ""[[352, 275], [380, 296]]"", ""[[333, 282], [354, 300]]"", ""[[302, 286], [333, 302]]""]"
USigj639wTU,dating advice,date advice,"[""[[244, 120], [352, 153]]"", ""[[357, 120], [465, 153]]""]"
UTNnhZqTY5c,maywe ron hollywood the beatdown,maywe ron hollywood beatdown,"[""[[208, 48], [334, 85]]"", ""[[225, 88], [293, 114]]"", ""[[44, 212], [217, 270]]"", ""[[16, 263], [220, 311]]""]"
UU7OcFBjNgc,arthround nerd amazoncom prime,arthround nerd amazoncom prime,"[""[[334, 56], [436, 77]]"", ""[[305, 110], [350, 146]]"", ""[[316, 229], [472, 253]]"", ""[[381, 250], [449, 270]]""]"
UUkn-enk2RU,marvel antman new wasp railer it,marvel antman new wasp railer,"[""[[53, 212], [88, 232]]"", ""[[12, 213], [152, 284]]"", ""[[316, 220], [389, 244]]"", ""[[123, 236], [224, 297]]"", ""[[277, 247], [461, 283]]""]"
UVaeRX9LybU,cpt a a,cpt,"[""[[168, 90], [198, 120]]""]"
UXm1xHECZu0,saber champagne moets chandon,saber champagne moets chandon,"[""[[225, 117], [450, 168]]"", ""[[208, 180], [464, 210]]"", ""[[129, 248], [150, 256]]"", ""[[150, 248], [185, 256]]""]"
UYDAgS2Mr6M,wendy,wendy,"[""[[96, 265], [150, 278]]""]"
UaAHl_m_ybk,want you back vevo,want back vevo,"[""[[37, 165], [137, 196]]"", ""[[340, 166], [441, 196]]"", ""[[12, 278], [102, 305]]""]"
Ub3ot5DC_iE,satu snl,satu snl,"[""[[440, 49], [482, 88]]"", ""[[10, 222], [108, 302]]""]"
UbmGPOHJYpA,jimmy kimmel livei,jimmy kimmel livei,"[""[[41, 205], [105, 230]]"", ""[[11, 208], [178, 300]]"", ""[[109, 270], [165, 289]]""]"
UceaB4D0jpo,vevo,vevo,"[""[[11, 278], [102, 305]]""]"
UdRZLPG_xUM,changed how my life week in ohe out sort life ur nhz ho,change life week ohe sort nhz,"[""[[164, 58], [252, 94]]"", ""[[54, 189], [82, 213]]"", ""[[226, 91], [330, 153]]"", ""[[149, 93], [220, 153]]"", ""[[14, 168], [54, 203]]"", ""[[100, 210], [124, 224]]""]"
UedDBjWIMgU,thebreakeast club blac youngsta interview revolt shells,thebreakeast club blac youngsta interview revolt shell,"[""[[34, 56], [208, 82]]"", ""[[101, 77], [174, 102]]"", ""[[8, 115], [99, 148]]"", ""[[103, 115], [283, 147]]"", ""[[60, 148], [234, 178]]"", ""[[204, 282], [243, 302]]"", ""[[248, 286], [274, 301]]""]"
UgolB_YLQGs,vogui phol c of dr macrene alexiades burtesy,vogui phol macrene alexiades burtesy,"[""[[8, 253], [152, 310]]"", ""[[118, 289], [145, 302]]"", ""[[248, 290], [298, 304]]"", ""[[301, 290], [357, 304]]"", ""[[167, 291], [211, 305]]""]"
UhSJp34wOeo,star hi e l a sir wars j ed i review,star sir war review,"[""[[232, 104], [466, 186]]"", ""[[337, 171], [378, 188]]"", ""[[223, 170], [461, 257]]"", ""[[226, 239], [448, 309]]""]"
UhZ56rcWwRQ,official trailer,official trailer,"[""[[38, 237], [257, 281]]"", ""[[266, 236], [448, 281]]""]"
Uk44LId1RIc,mnet mnet,mnet,"[""[[24, 271], [132, 309]]""]"
UkXBG_DL1ec,watch what happens live andy cohen,watch happens live andy cohen,"[""[[50, 214], [117, 233]]"", ""[[33, 249], [117, 266]]"", ""[[24, 266], [85, 292]]"", ""[[90, 273], [116, 282]]"", ""[[85, 281], [117, 290]]""]"
UmHVoBKLw68,wild about argyll,wild argyll,"[""[[38, 162], [137, 194]]"", ""[[298, 162], [446, 196]]""]"
Un8b0JDw0Bc,kitchen nightmares,kitchen nightmare,"[""[[25, 229], [153, 273]]"", ""[[16, 270], [164, 304]]""]"
Up09AUDzLVI,gravy,gravy,"[""[[6, 49], [237, 119]]""]"
UpvVb5pUEFQ,fnc official,fnc official,"[""[[18, 222], [92, 257]]"", ""[[16, 261], [128, 286]]""]"
UsciN7COX1g,ion eer elimination chamber,ion eer elimination chamber,"[""[[-1, 48], [71, 78]]"", ""[[-1, 73], [49, 102]]"", ""[[21, 252], [160, 272]]"", ""[[36, 268], [142, 286]]""]"
Ut7e-0X8lds,cnn,cnn,"[""[[20, 228], [174, 300]]""]"
UtuUGoN6HPo,for bill umz,bill umz,"[""[[453, 213], [481, 230]]"", ""[[29, 236], [169, 297]]""]"
UuCq8mtK8J4,vevo,vevo,"[""[[12, 278], [102, 306]]""]"
UuGl1BVCr1Q,jimmy hommel livei,jimmy hommel livei,"[""[[40, 206], [104, 230]]"", ""[[10, 207], [180, 302]]"", ""[[109, 270], [166, 289]]""]"
Uv1xscwDtIQ,trailer hd,trailer,"[""[[30, 198], [205, 233]]""]"
UvDJ-ZdHiSg,vevo,vevo,"[""[[12, 278], [102, 305]]""]"
UwdLlnPaRAU,zbabyi azeenoat hey atonyhawk please can you another make skater video pro gamezi 11277 fm 13800 2017 eoned wire,zbabyi azeenoat hey atonyhawk please another make skater video pro gamezi 11277 13800 2017 eoned wire,"[""[[69, 58], [130, 74]]"", ""[[70, 76], [113, 84]]"", ""[[34, 94], [58, 108]]"", ""[[61, 94], [129, 108]]"", ""[[181, 94], [221, 108]]"", ""[[69, 109], [116, 122]]"", ""[[34, 110], [68, 122]]"", ""[[141, 110], [180, 122]]"", ""[[181, 110], [214, 122]]"", ""[[117, 112], [138, 124]]"", ""[[32, 124], [80, 140]]"", ""[[34, 145], [52, 152]]"", ""[[68, 145], [90, 152]]"", ""[[90, 145], [106, 152]]"", ""[[243, 173], [324, 214]]"", ""[[9, 268], [138, 300]]""]"
Ux7f_eqeLYw,vogmas,vogmas,"[""[[171, 150], [295, 218]]""]"
Uy5ATBR15yw,tim,tim,"[""[[88, 131], [193, 193]]""]"
V0HCZ4YGqbw,hiring 2 la 1401 positic de da,hire 1401 positic,"[""[[54, 55], [104, 72]]"", ""[[372, 72], [445, 137]]"", ""[[44, 89], [88, 104]]""]"
